,0
BPAEN2,0.013687631778787394
BPXSY3,0.10819927272280051
BPXDI3,0.08224066006794326
BPAEN3,0.0072292332746964295
LBXIHG,0.008251266060375507
LBDIHGSI,0.008254203288872837
LBDIHGLC,0.012814976390116879
URXVOL1,0.0371979699534345
URDFLOW1,0.0279778123345755
URDTIME1,0.011852536671850124
IMQ011,0.012866289234751783
IMQ020,0.03563831615519929
PAQ685,0.01724547358130594
LBDHCV,0.009979240763324747
RDQ031,0.078852935323007
RDQ050,0.08770141363216083
RDQ070,0.07698087201767154
RDQ140,0.04801795629064796
AGQ030,0.006524343226948684
LBXBCD,0.056463578303419706
LBDBCDSI,0.05644958864022747
LBDBCDLC,0.047057977500662485
LBXBPB,0.0886119485494677
LBDBPBSI,0.08859527474567816
LBDBPBLC,0.012258778125529682
LBXTHG,0.026936887386894443
LBDTHGSI,0.026947604211304422
LBDTHGLC,0.024856940475478977
LBXHBS,0.08570506002589656
DXASPNST,0.09622556647132416
DXXOSBCC,0.1083475467733704
DXXL1BCC,0.07281391304963356
DXXL2BCC,0.07890529626865668
DXXL3BCC,0.10477360213828689
DXXL4BCC,0.09661770497207622
DXXL1BMD,0.011220145875862285
DXXL1BMC,0.04542952577128152
DXXL1A,0.06417726262798666
DXXL2BMD,0.003200718461343262
DXXL2BMC,0.03050175907290148
DXXL2A,0.050889175532983735
DXXL3BMD,0.008175595755727861
DXXL3BMC,0.023843131700385576
DXXL3A,0.026348156639480202
DXASPNK,0.003538857190370729
DXASPND0,0.06475426634544243
LBXVIDMS,0.03190419889406695
LBDVIDLC,
LBXVD2MS,0.07709460176977986
LBDVD2LC,0.045228185134864
LBXVD3MS,0.0019127182705985873
LBDVD3LC,
LBXVE3MS,0.013390053260845473
LBDVE3LC,0.008337648770380606
SLD010H,0.010579831304505993
SLQ050,0.10845500811415301
SLQ060,0.08026259242478541
DXAFMRST,0.07496798780853163
DXXFMBCC,0.04059343293300359
DXXOFBMD,0.07037487679879459
DXXOFBMC,0.01685627034899958
DXXOFA,0.09636598085819828
DXXNKBMD,0.10027686659063605
DXXNKBMC,0.045662807940010326
DXXNKA,0.0830975811963372
DXXTRBMD,0.05793544234957202
DXXTRBMC,0.028686312679301322
DXXTRA,0.10337758705844821
DXXINBMD,0.06516282094331369
DXXINBMC,0.020223255386881973
DXXINA,0.08322818831663885
DXXWDBMD,0.14751276358758392
DXXWDBMC,0.1462791809838597
DXXWDA,0.059186016245639954
DXAFMRK,0.033352143491451935
DXAFMRD0,0.012912567211215396
LBXCOT,0.025323620171443344
LBDCOTLC,0.0018333134435852007
URXNAL,0.00027979168383125973
URDNALLC,0.005812628582205556
SXD021,0.006944220214740775
SXD031,0.0007069533068572229
SXQ260,0.0007647666714904147
SXQ265,0.0006195117385497598
SXQ270,0.007915400123735317
SXQ272,0.00317938992893466
LBDHI,0.003196390307955947
FSD032A,0.0026547882323967958
FSD032B,0.010736170927041586
FSD032C,0.013668651107071123
FSDHH,0.007033293930937999
FSDAD,0.009337740893301924
FSD151,0.023201510508150378
FSQ165,0.018783874076609645
FSQ162,0.008160614400519616
DED031,0.005232712793397214
DEQ034A,0.006197384027910894
DEQ038G,0.008885535816689626
DED120,0.04492132851513382
DED125,0.0018946068037957956
OHDEXSTS,0.0877742915051983
OHDPDSTS,0.11022673998308795
OHDEXCLU,0.13683803315192233
OHX02CJD,0.13469163239768664
OHX02CJM,0.13524105167484632
OHX02CJS,0.13453292406725106
OHX02CJP,0.1336843003056995
OHX02CJL,0.1345018457245839
OHX02CJA,0.13402043450969067
OHX02PCD,0.13575710878066347
OHX02PCM,0.13651933436961264
OHX02PCS,0.1354469164170857
OHX02PCP,0.1345508113746783
OHX02PCL,0.13555015132375434
OHX02PCA,0.13517437131802784
OHX02LAD,0.1364778958307641
OHX02LAM,0.13741465310884732
OHX02LAS,0.1361744905369886
OHX02LAP,0.13511908853211035
OHX02LAL,0.1363147105331484
OHX02LAA,0.13586261024239515
OHX03CJD,0.12274902429985157
OHX03CJM,0.12188743952414736
OHX03CJS,0.12319488615089498
OHX03CJP,0.12340019698101387
OHX03CJL,0.12373208080244581
OHX03CJA,0.12407904493686348
OHX03PCD,0.12369846290248017
OHX03PCM,0.12303870700957271
OHX03PCS,0.12416952105134439
OHX03PCP,0.12429541589072543
OHX03PCL,0.12488088132974567
OHX03PCA,0.12501400393908266
OHX03LAD,0.12467992770020374
OHX03LAM,0.12391562611094882
OHX03LAS,0.12494780351118222
OHX03LAP,0.12504208063811958
OHX03LAL,0.12576877003764833
OHX03LAA,0.1256582844117955
OHX04CJD,0.13953647375533412
OHX04CJM,0.13753910369786262
OHX04CJS,0.13918342856732793
OHX04CJP,0.1394183190815335
OHX04CJL,0.1397060413633939
OHX04CJA,0.1399132342572176
OHX04PCD,0.14054092693887435
OHX04PCM,0.1386671834781542
OHX04PCS,0.14011670362584078
OHX04PCP,0.14027629278602524
OHX04PCL,0.140749223350142
OHX04PCA,0.14063055159605758
OHX04LAD,0.14137401331379087
OHX04LAM,0.13944908732525202
OHX04LAS,0.1407660570226395
OHX04LAP,0.1408989612491056
OHX04LAL,0.14140247440915854
OHX04LAA,0.1409741929165798
OHX05CJD,0.11374848465668622
OHX05CJM,0.11358530125181568
OHX05CJS,0.11462478081371678
OHX05CJP,0.11506334318142208
OHX05CJL,0.11494229154243148
OHX05CJA,0.11557309859862043
OHX05PCD,0.11455089749403302
OHX05PCM,0.11453203899354815
OHX05PCS,0.11546152837496927
OHX05PCP,0.11585858233047178
OHX05PCL,0.11597908162833767
OHX05PCA,0.11628034305438582
OHX05LAD,0.11532562486470149
OHX05LAM,0.11518582084812934
OHX05LAS,0.11603508556149987
OHX05LAP,0.11640374742599865
OHX05LAL,0.11661776813783553
OHX05LAA,0.11670247487773318
OHX06CJD,0.14126546791230143
OHX06CJM,0.14059849043605016
OHX06CJS,0.14173220294434627
OHX06CJP,0.1310366210346658
OHX06CJL,0.14172270336361975
OHX06CJA,0.13814338208462867
OHX06PCD,0.14253873782317028
OHX06PCM,0.142451024736601
OHX06PCS,0.14296240648182257
OHX06PCP,0.13248954558445997
OHX06PCL,0.14315710742987933
OHX06PCA,0.13925757463194757
OHX06LAD,0.14341893330702182
OHX06LAM,0.14374526650936548
OHX06LAS,0.14365535615489702
OHX06LAP,0.13342073623403494
OHX06LAL,0.1440762152324893
OHX06LAA,0.13978545851680987
OHX07CJD,0.13939815064821826
OHX07CJM,0.14023142356174587
OHX07CJS,0.1389791406648395
OHX07CJP,0.13707940375012126
OHX07CJL,0.1399320145932016
OHX07CJA,0.13719646222441928
OHX07PCD,0.14021494403165768
OHX07PCM,0.14122468372726704
OHX07PCS,0.13982796479989756
OHX07PCP,0.13797394225181064
OHX07PCL,0.14085172048911881
OHX07PCA,0.13794497545954545
OHX07LAD,0.14053553619126494
OHX07LAM,0.14177393656635479
OHX07LAS,0.14015851442846408
OHX07LAP,0.13830500671046086
OHX07LAL,0.1413141617810995
OHX07LAA,0.1381737407481258
OHX08CJD,0.13850672513965354
OHX08CJM,0.13817124113471482
OHX08CJS,0.13964424061737335
OHX08CJP,0.13292450976265416
OHX08CJL,0.1387979701871098
OHX08CJA,0.13737446346387752
OHX08PCD,0.139370226792543
OHX08PCM,0.1391588696566838
OHX08PCS,0.14063140187175951
OHX08PCP,0.13376103551617433
OHX08PCL,0.13971369153970534
OHX08PCA,0.13815456243307733
OHX08LAD,0.13976856942927873
OHX08LAM,0.13967839424731399
OHX08LAS,0.14104147246135937
OHX08LAP,0.13408933187242236
OHX08LAL,0.14012695322916136
OHX08LAA,0.13846492446121647
OHX09CJD,0.13737490067955271
OHX09CJM,0.13927355465041527
OHX09CJS,0.13844542355555126
OHX09CJP,0.13517572012342835
OHX09CJL,0.1390175733137733
OHX09CJA,0.13754428002854804
OHX09PCD,0.13839881704054857
OHX09PCM,0.14049256859968465
OHX09PCS,0.13956772721001048
OHX09PCP,0.13629898296106985
OHX09PCL,0.14014492057002526
OHX09PCA,0.13842172165273411
OHX09LAD,0.13893509702413345
OHX09LAM,0.14119475577088353
OHX09LAS,0.14003138242606056
OHX09LAP,0.13682684767768885
OHX09LAL,0.1407081196568462
OHX09LAA,0.1387851540710572
OHX10CJD,0.1346571950599837
OHX10CJM,0.13522388825053328
OHX10CJS,0.1353181697905174
OHX10CJP,0.13528146067896576
OHX10CJL,0.13680008736076105
OHX10CJA,0.1267057471660727
OHX10PCD,0.13571025729796893
OHX10PCM,0.13625008058837432
OHX10PCS,0.1365793049276217
OHX10PCP,0.13643277861846376
OHX10PCL,0.13786058063802553
OHX10PCA,0.12767229112831996
OHX10LAD,0.13623026043381117
OHX10LAM,0.13688339914128095
OHX10LAS,0.13721038338448255
OHX10LAP,0.13690505863444233
OHX10LAL,0.13829434566824803
OHX10LAA,0.1280897925344935
OHX11CJD,0.14100637607249522
OHX11CJM,0.1374395368905022
OHX11CJS,0.13888917023855102
OHX11CJP,0.13607464748437514
OHX11CJL,0.1424834415452412
OHX11CJA,0.13668682845105096
OHX11PCD,0.14217144482548957
OHX11PCM,0.1391062583024912
OHX11PCS,0.14044613074254372
OHX11PCP,0.13757232015206386
OHX11PCL,0.14394635854285884
OHX11PCA,0.13804911292385705
OHX11LAD,0.1431650985821202
OHX11LAM,0.14036126698264706
OHX11LAS,0.14134893760459039
OHX11LAP,0.138448249607722
OHX11LAL,0.14474356622310083
OHX11LAA,0.13854876774989852
OHX12CJD,0.12110982020828027
OHX12CJM,0.12076991710073744
OHX12CJS,0.12102884425204921
OHX12CJP,0.12170259672372226
OHX12CJL,0.12169769718968608
OHX12CJA,0.12046334504924477
OHX12PCD,0.12185206881294064
OHX12PCM,0.12165869935156559
OHX12PCS,0.12166568820503806
OHX12PCP,0.12252772912395175
OHX12PCL,0.12264915058897999
OHX12PCA,0.12111292386779163
OHX12LAD,0.1224130148793103
OHX12LAM,0.12232334072015415
OHX12LAS,0.12212558845072033
OHX12LAP,0.12305958264502104
OHX12LAL,0.123162714532885
OHX12LAA,0.1213481242766184
OHX13CJD,0.14603880049108867
OHX13CJM,0.14570255140981161
OHX13CJS,0.14660419010302028
OHX13CJP,0.14636620069007034
OHX13CJL,0.14615220259419645
OHX13CJA,0.14619626671586972
OHX13PCD,0.1468547041250573
OHX13PCM,0.14673162626873318
OHX13PCS,0.147310330780942
OHX13PCP,0.14735862541220054
OHX13PCL,0.14724736145186765
OHX13PCA,0.1471364790698294
OHX13LAD,0.14768990358136583
OHX13LAM,0.14740621653369623
OHX13LAS,0.14784980767271028
OHX13LAP,0.14814871022103596
OHX13LAL,0.1480336698262083
OHX13LAA,0.14766971576386834
OHX14CJD,0.12498746361820305
OHX14CJM,0.126645756624061
OHX14CJS,0.1262258422416008
OHX14CJP,0.12736789189555933
OHX14CJL,0.12698264136064774
OHX14CJA,0.12674868171592663
OHX14PCD,0.12604861791805558
OHX14PCM,0.12777971658125206
OHX14PCS,0.12716924530079912
OHX14PCP,0.12844167179189578
OHX14PCL,0.1282992353829354
OHX14PCA,0.1277458490952434
OHX14LAD,0.12720296718675572
OHX14LAM,0.12870188597607238
OHX14LAS,0.12811850081515552
OHX14LAP,0.1292142443733624
OHX14LAL,0.12932043992744122
OHX14LAA,0.12846168541497005
OHX15CJD,0.1357876430213111
OHX15CJM,0.1341821306161058
OHX15CJS,0.1346492800203596
OHX15CJP,0.13704855073162628
OHX15CJL,0.13718844053328047
OHX15CJA,0.13740388270448875
OHX15PCD,0.13670272986017487
OHX15PCM,0.13534795407154923
OHX15PCS,0.13551448564865873
OHX15PCP,0.1378615661644646
OHX15PCL,0.13830547980956254
OHX15PCA,0.13844915079525996
OHX15LAD,0.1373776021168629
OHX15LAM,0.1361681791111377
OHX15LAS,0.13626044922709557
OHX15LAP,0.13840996081566234
OHX15LAL,0.13904755738079164
OHX15LAA,0.13905519239088518
OHX18CJD,0.12905183290693842
OHX18CJM,0.12794301434392513
OHX18CJS,0.1283913603349433
OHX18CJP,0.12682452699189914
OHX18CJL,0.1267295931627375
OHX18CJA,0.12761915875524382
OHX18PCD,0.1296467362910627
OHX18PCM,0.12883133373162792
OHX18PCS,0.12914058354457256
OHX18PCP,0.12750419905870797
OHX18PCL,0.1275125245650368
OHX18PCA,0.12826104676055877
OHX18LAD,0.13006755697834324
OHX18LAM,0.12931701696014722
OHX18LAS,0.12962973503842865
OHX18LAP,0.12803740132158414
OHX18LAL,0.12818127182721675
OHX18LAA,0.12885083869789382
OHX19CJD,0.1283545964174503
OHX19CJM,0.128326140479722
OHX19CJS,0.12894379337737297
OHX19CJP,0.12849216063661129
OHX19CJL,0.12890785534791438
OHX19CJA,0.13058256478098904
OHX19PCD,0.12905970806722733
OHX19PCM,0.12912277661189328
OHX19PCS,0.12957955541374822
OHX19PCP,0.12913732434900468
OHX19PCL,0.1295994781158039
OHX19PCA,0.1311960021027075
OHX19LAD,0.129616756756766
OHX19LAM,0.12957879972634023
OHX19LAS,0.13016505713469229
OHX19LAP,0.12967034116849468
OHX19LAL,0.13005733968179173
OHX19LAA,0.13171164107872993
OHX20CJD,0.13339708160190483
OHX20CJM,0.13501730845294607
OHX20CJS,0.13424224886496627
OHX20CJP,0.13020429097019304
OHX20CJL,0.1322832887626541
OHX20CJA,0.13231513864785444
OHX20PCD,0.13505404878414456
OHX20PCM,0.13673915795589855
OHX20PCS,0.13564421115191838
OHX20PCP,0.131720231221314
OHX20PCL,0.13403442948956493
OHX20PCA,0.13374233259246912
OHX20LAD,0.13658264491525426
OHX20LAM,0.13801622357351567
OHX20LAS,0.13659323404864104
OHX20LAP,0.1332798283394169
OHX20LAL,0.13546903723512807
OHX20LAA,0.13480980510688986
OHX21CJD,0.11254937627111591
OHX21CJM,0.11113165184600858
OHX21CJS,0.11094767370745144
OHX21CJP,0.10801917270065192
OHX21CJL,0.10904030661876848
OHX21CJA,0.10668271801511865
OHX21PCD,0.11453276125793191
OHX21PCM,0.11309258665356692
OHX21PCS,0.11236350479248765
OHX21PCP,0.1098886299377679
OHX21PCL,0.1112065720513844
OHX21PCA,0.10835864826288213
OHX21LAD,0.11612561778270872
OHX21LAM,0.11461222855809615
OHX21LAS,0.11337499845134359
OHX21LAP,0.11145732544077876
OHX21LAL,0.11293759865312616
OHX21LAA,0.10953421498786772
OHX22CJD,0.13294454486480065
OHX22CJM,0.13172436767911233
OHX22CJS,0.12960022037397623
OHX22CJP,0.11380068851279886
OHX22CJL,0.11623545346693226
OHX22CJA,0.0980531528477636
OHX22PCD,0.13465422677312178
OHX22PCM,0.1343951958635471
OHX22PCS,0.131657975212357
OHX22PCP,0.11595795035817433
OHX22PCL,0.11883559725614773
OHX22PCA,0.09988589216260539
OHX22LAD,0.13576581338619378
OHX22LAM,0.13636666470826034
OHX22LAS,0.13316216395240196
OHX22LAP,0.1174574146419435
OHX22LAL,0.12067666088148367
OHX22LAA,0.10103874763651789
OHX23CJD,0.12979382865694766
OHX23CJM,0.13509028915821258
OHX23CJS,0.12938059077156658
OHX23CJP,0.10596580649373263
OHX23CJL,0.11506464024080919
OHX23CJA,0.10958589123140548
OHX23PCD,0.13120034322477342
OHX23PCM,0.13702130164314322
OHX23PCS,0.13132622129682822
OHX23PCP,0.10763713679980773
OHX23PCL,0.11706315921740873
OHX23PCA,0.11146707419826914
OHX23LAD,0.13208109053401917
OHX23LAM,0.1385153928294536
OHX23LAS,0.13292140044072726
OHX23LAP,0.10874893580243582
OHX23LAL,0.11848893671447162
OHX23LAA,0.1127762961391892
OHX24CJD,0.13152318539382185
OHX24CJM,0.12967934965583744
OHX24CJS,0.12762692489220004
OHX24CJP,0.1044081204581208
OHX24CJL,0.10856732971565657
OHX24CJA,0.10562896657488959
OHX24PCD,0.13311533702905393
OHX24PCM,0.13168487116640093
OHX24PCS,0.12965219270041065
OHX24PCP,0.10591301622512246
OHX24PCL,0.11016012883246225
OHX24PCA,0.10712702839364256
OHX24LAD,0.1342364545093164
OHX24LAM,0.1331920996838754
OHX24LAS,0.13116468928601216
OHX24LAP,0.10694575656267
OHX24LAL,0.1113518661307968
OHX24LAA,0.10820960419079215
OHX25CJD,0.13511905792581283
OHX25CJM,0.13527253328415315
OHX25CJS,0.13083382339444116
OHX25CJP,0.106236089962749
OHX25CJL,0.11184702082801083
OHX25CJA,0.10663828585812472
OHX25PCD,0.13649980129478706
OHX25PCM,0.136891826689975
OHX25PCS,0.13249393116986785
OHX25PCP,0.1073763291355145
OHX25PCL,0.11326874349265238
OHX25PCA,0.10808170346413754
OHX25LAD,0.1371879097781634
OHX25LAM,0.13778024483940668
OHX25LAS,0.13342691642208196
OHX25LAP,0.10796826242446006
OHX25LAL,0.11410329354881958
OHX25LAA,0.10886983878771372
OHX26CJD,0.1284340713819456
OHX26CJM,0.132967303005791
OHX26CJS,0.12888201224720283
OHX26CJP,0.1055504855152093
OHX26CJL,0.11063140724638437
OHX26CJA,0.1055725721914677
OHX26PCD,0.12966674163286868
OHX26PCM,0.13468852525525488
OHX26PCS,0.13056723623765376
OHX26PCP,0.1071186801709292
OHX26PCL,0.11230164511577331
OHX26PCA,0.10705908741253944
OHX26LAD,0.13027766327103968
OHX26LAM,0.1357480674570904
OHX26LAS,0.13147981778491416
OHX26LAP,0.10789393309843709
OHX26LAL,0.11316753230985899
OHX26LAA,0.10787731111764128
OHX27CJD,0.132656328108226
OHX27CJM,0.1392127485157739
OHX27CJS,0.13487602690352518
OHX27CJP,0.12222374619204164
OHX27CJL,0.1224548012007109
OHX27CJA,0.102623592615356
OHX27PCD,0.13440338319797854
OHX27PCM,0.14211118010590218
OHX27PCS,0.13696194286159424
OHX27PCP,0.12414226092620059
OHX27PCL,0.12477566640700098
OHX27PCA,0.10461898393145207
OHX27LAD,0.13520130363809135
OHX27LAM,0.1437787069758852
OHX27LAS,0.13823424683022797
OHX27LAP,0.1252063163407838
OHX27LAL,0.12604635156836683
OHX27LAA,0.10563460750915521
OHX28CJD,0.10952766575823282
OHX28CJM,0.10842821631887536
OHX28CJS,0.1071119484307628
OHX28CJP,0.10716166279050264
OHX28CJL,0.10744763898917907
OHX28CJA,0.10120716456499705
OHX28PCD,0.11118807775837582
OHX28PCM,0.11045007040713715
OHX28PCS,0.10853100376063804
OHX28PCP,0.1086706855970886
OHX28PCL,0.109183489003995
OHX28PCA,0.10251600728870992
OHX28LAD,0.11220088798235696
OHX28LAM,0.11163870091840793
OHX28LAS,0.10937064818782351
OHX28LAP,0.10957179907447256
OHX28LAL,0.11017753606648693
OHX28LAA,0.10314811978428443
OHX29CJD,0.12944902332072775
OHX29CJM,0.12700590136705986
OHX29CJS,0.12604366668603612
OHX29CJP,0.12840280859208328
OHX29CJL,0.1281405382377111
OHX29CJA,0.1270403979099149
OHX29PCD,0.13090747439122236
OHX29PCM,0.12857266689502359
OHX29PCS,0.1275110860920354
OHX29PCP,0.1296513338664262
OHX29PCL,0.12965065820961602
OHX29PCA,0.12833902852566811
OHX29LAD,0.1318028608739147
OHX29LAM,0.1293327942316486
OHX29LAS,0.12828192447938835
OHX29LAP,0.13044038334575841
OHX29LAL,0.1305133168411728
OHX29LAA,0.12884617469028342
OHX30CJD,0.11920804405405444
OHX30CJM,0.11941081876102665
OHX30CJS,0.11941110668920489
OHX30CJP,0.11832341745397909
OHX30CJL,0.11834128249337707
OHX30CJA,0.1188312659288716
OHX30PCD,0.11998722010038056
OHX30PCM,0.12024722375208165
OHX30PCS,0.12010906933075426
OHX30PCP,0.11893262302258305
OHX30PCL,0.11915355647559556
OHX30PCA,0.11953410840758477
OHX30LAD,0.1203986584584987
OHX30LAM,0.12049680197666279
OHX30LAS,0.12040132759338858
OHX30LAP,0.11922711399379819
OHX30LAL,0.11948074056402845
OHX30LAA,0.1197764472762596
OHX31CJD,0.13021671774478832
OHX31CJM,0.1291873715230824
OHX31CJS,0.12901754230553275
OHX31CJP,0.1285289742211845
OHX31CJL,0.12712331406779068
OHX31CJA,0.12742202101590805
OHX31PCD,0.13093052510847888
OHX31PCM,0.13010465706594002
OHX31PCS,0.12980270484441953
OHX31PCP,0.1292291534751156
OHX31PCL,0.1279970972228208
OHX31PCA,0.12811496544495682
OHX31LAD,0.13125307326774208
OHX31LAM,0.13045252691198514
OHX31LAS,0.13015025684582227
OHX31LAP,0.12956595965051257
OHX31LAL,0.1284218808390908
OHX31LAA,0.12847243418759577
DSDCOUNT,0.02950661533452491
DSDANCNT,0.01366509071472257
DSD010,0.04924267835250704
DSD010AN,0.015362761915181348
LBXWBCSI,0.041044884737027706
LBXLYPCT,0.11754744757122725
LBXMOPCT,0.058143855325074156
LBXNEPCT,0.08173240603968975
LBXEOPCT,0.04114432305301708
LBXBAPCT,0.007204300200521475
LBDLYMNO,0.025687965246842477
LBDMONO,0.0786151018084391
LBDNENO,0.05440374251792682
LBDEONO,0.052430483431502466
LBDBANO,0.01267266483986722
LBXRBCSI,0.08138673061752189
LBXHGB,0.05464158227809827
LBXHCT,0.02114354027332418
LBXMCVSI,0.06670143211196043
LBXMCHSI,0.04226018908724479
LBXMC,0.03588445411653091
LBXRDW,0.1219900241309054
LBXPLTSI,0.0836378530413888
LBXMPSI,0.01189623110835729
URXUMA,0.07072124479697711
URXUMS,0.07072124479697711
URXCRS,0.02633890849304967
URDACT,0.026099555102771215
SMQ680,0.0024810702344793246
SMAQUEX,
CBD010,0.025456093800905456
CBQ020,0.006673341846894312
CBQ030,0.0017616218975017152
CBQ040,0.0035187485011881955
CBQ050,0.009422677489098103
CBQ060,0.0037926107022926694
CBD070,0.024952258154323035
CBD090,0.02132156603516712
CBD110,0.0124573568939138
CBD120,0.01266173113257305
CBD130,0.005302099943478071
CBQ140,0.0054270617311334745
CBD150,0.013434448459953362
CBD160,0.0011932748471532113
CBD180,0.03290731919250977
LBXHA,0.050076483526426824
MCQ010,0.04052870702703503
MCQ053,0.04244805374656787
MCQ070,0.013535502629434329
MCQ080,0.07461248434399863
MCQ082,0.008875254884131944
MCQ086,0.008876582941500422
MCQ092,0.040386445097222334
MCQ140,0.08608427639053626
MCQ160A,0.164616165035769
MCQ160N,0.1136362973362267
MCQ160D,0.06519529516949579
MCQ160G,0.06174793210011801
MCQ160M,0.032043657665925554
MCQ160K,0.0403164126426246
MCQ160L,0.007511343700874976
MCQ220,0.10389901615772146
MCQ300A,0.027828756911192968
MCQ300B,0.05554124644789043
MCQ300C,0.007967259021564478
PFQ049,0.22314234049253293
PFQ051,0.275732352853234
PFQ054,0.27754290545577875
PFQ057,0.16922197720266335
PFQ059,0.020860194883926222
PFQ090,0.25783343191812697
HIQ011,0.09818584016806067
HIQ031A,0.004010806339250897
HIQ270,0.0018338376718516596
HIQ210,0.03598985876455801
OCD150,0.25516905407585216
OCQ180,0.00290098926938452
OCD231,0.004367549437043225
OCD241,0.004187332998306562
OCQ260,0.0010164786641840783
OCD270,0.0014241010814485184
OCD390G,0.10734906377215102
OCD391,0.04849019183060736
OCD392,0.01943222608566763
OCD395,0.020902770635034585
OCQ510,0.017192075935263867
OCQ530,0.029534274463173932
OCQ550,0.044932917340631345
OCQ570,0.02115035728234369
PHQ020,0.000929180686366077
PHQ030,0.003818536908485094
PHQ040,0.01168906108812552
PHQ050,0.009452678576673236
PHQ060,0.000280526489911696
PHAFSTHR,0.012691088473013704
PHAFSTMN,0.007855780266733385
PHDSESN,0.03498146555502723
WHD010,0.012584329207594535
WHD020,0.012822411560905106
WHQ030,0.004449878726806132
WHQ040,0.015505358172422639
WHD045,0.005233607978304203
WHD050,0.0032384524330852705
WHQ070,0.04179008455978226
WHD110,0.014704747641000444
WHD120,0.02506196211448414
WHD140,0.017322797312749345
WHQ150,0.027952536789256677
CDQ001,0.20491048612388646
CDQ010,0.16274675005482148
DIQ010,0.15616287691342098
DIQ160,0.030436352834887964
DIQ170,0.010708183229301912
DIQ180,0.006599957225930196
DIQ050,0.14814183209220608
ALQ101,0.03475246949771862
ALQ120Q,0.006940420335496884
ALQ120U,0.017492345673921002
ALQ130,0.00985381281475494
LBXTC,0.10196151523518117
LBDTCSI,0.10196665353038689
BPQ020,0.24197103224707608
BPQ057,0.001560430492676652
BPQ056,0.15119060405529727
BPQ059,0.16527981324353905
BPQ060,0.04831215032162771
BPQ070,0.10147275868234694
BPQ080,0.07187112080395325
BPQ090D,0.18477370287357603
PUQ100,0.012338931002495904
PUQ110,0.014792301773863956
LBXTTG,0.00693634394647169
LBDHDD,0.05587492642646607
LBDHDDSI,0.05588344158980216
OHQ835,0.0045218742667940655
OHQ845,0.05502360033219929
